templateCode,fieldKey,fieldLabel,required,dataSourceKind,classification,recommendedPrefillKind,reason,currentSampleValue,controlType
BM-136,"person.toiDanh","Tội danh",false,MANUAL,NEVER_AUTO,NONE,"Label ""Tội danh"" matches NEVER_AUTO pattern.",,TEXT
BM-136,"document.soTien","Số tiền",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số tiền"" matches NEVER_AUTO pattern.",,TEXT
BM-136,"document.lyDo","Lý do",false,MANUAL,NEVER_AUTO,NONE,"Label ""Lý do"" matches NEVER_AUTO pattern.",,TEXT
BM-136,"recipients.luuHo","Lưu hồ sơ",false,MANUAL,NEVER_AUTO,NONE,"Label ""Lưu hồ sơ"" matches NEVER_AUTO pattern.",,TEXT
BM-136,"signature.cheDo","Địa chỉ cư trú",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""signature.cheDo"" is generic/common boilerplate safe for prefill.",,TEXT
BM-136,"signature.chucVu","Tư cách tham gia tố tụng",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""signature.chucVu"" is generic/common boilerplate safe for prefill.",,TEXT
BM-136,"signature.nguoiKy","Người tham gia đối chất thứ ba",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""signature.nguoiKy"" is generic/common boilerplate safe for prefill.",,TEXT
BM-137,"agency.vienKiem","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-137,"document.soBien","Số biên bản",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số biên bản"" matches NEVER_AUTO pattern.",,TEXT
BM-137,"document.noiLap","Nơi lập",false,MANUAL,NEVER_AUTO,NONE,"Label ""Nơi lập"" matches NEVER_AUTO pattern.",,TEXT
BM-137,"document.ngayLap","Ngày lập",false,MANUAL,REVIEW_REQUIRED,NONE,"Label ""Ngày lập"" is ambiguous — requires manual classification before auto-fill.",,TEXT
BM-137,"agency.dongDia","Dòng địa danh",false,AGENCY,NEVER_AUTO,NONE,"Label ""Dòng địa danh"" matches NEVER_AUTO pattern.",,TEXT
BM-137,"document.tenVu","Tên vụ án / vụ việc",false,MANUAL,NEVER_AUTO,NONE,"Label ""Tên vụ án / vụ việc"" matches NEVER_AUTO pattern.",,TEXT
BM-138,"agency.vienKiem","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-138,"document.soQuyet","Số quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-138,"agency.diaDanh","Địa danh",false,AGENCY,NEVER_AUTO,NONE,"Label ""Địa danh"" matches NEVER_AUTO pattern.",,TEXT
BM-138,"document.ngayBan","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.ngayBan"" is generic/common boilerplate safe for prefill.","01",TEXT
BM-138,"agency.dongDia","Dòng địa danh",false,AGENCY,NEVER_AUTO,NONE,"Label ""Dòng địa danh"" matches NEVER_AUTO pattern.",,TEXT
BM-138,"document.chuThe","Chủ thể liên quan",false,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể liên quan"" matches NEVER_AUTO pattern.",,TEXT
BM-138,"person.tenBi","Tên bị can / bị cáo",false,MANUAL,NEVER_AUTO,NONE,"Label ""Tên bị can / bị cáo"" matches NEVER_AUTO pattern.",,TEXT
BM-139,"agency.vienKiem","Trường cần điền (document)",false,AGENCY,NEVER_AUTO,NONE,"Label ""Trường cần điền (document)"" matches NEVER_AUTO pattern.",,TEXT
BM-139,"document.soQuyet","Trường cần điền (document)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Trường cần điền (document)"" matches NEVER_AUTO pattern.",,TEXT
BM-139,"agency.diaDanh","Trường cần điền (document)",false,AGENCY,NEVER_AUTO,NONE,"Label ""Trường cần điền (document)"" matches NEVER_AUTO pattern.",,TEXT
BM-139,"recipients.localityName","Địa danh / Quận huyện của cơ quan nhận",false,MANUAL,NEVER_AUTO,NONE,"Label ""Địa danh / Quận huyện của cơ quan nhận"" matches NEVER_AUTO pattern.",,TEXT
BM-139,"person.personFullName","Họ và tên người ký",false,MANUAL,NEVER_AUTO,NONE,"Label ""Họ và tên người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-139,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-140,"agency.vienKiem","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-140,"document.soKien","Số kiến nghị",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số kiến nghị"" matches NEVER_AUTO pattern.",,TEXT
BM-140,"agency.diaDanh","Địa danh",false,AGENCY,NEVER_AUTO,NONE,"Label ""Địa danh"" matches NEVER_AUTO pattern.",,TEXT
BM-140,"document.ngayBan","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.ngayBan"" is generic/common boilerplate safe for prefill.","01",TEXT
BM-140,"agency.dongDia","Dòng địa danh",false,AGENCY,NEVER_AUTO,NONE,"Label ""Dòng địa danh"" matches NEVER_AUTO pattern.",,TEXT
BM-141,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-141,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-141,"document.documentCode","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-141,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-141,"official.issuerTitle","Chủ thể ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-141,"prosecutionTransfer.procedureArticlesLine","Căn cứ Bộ luật Tố tụng hình sự",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Căn cứ Bộ luật Tố tụng hình sự"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-141,"prosecutionTransfer.caseDecisionLegalBasisLine","Căn cứ quyết định vụ án",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""prosecutionTransfer.caseDecisionLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-141,"prosecutionTransfer.accusedDecisionLegalBasisLine","Căn cứ quyết định khởi tố bị can",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""prosecutionTransfer.accusedDecisionLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-141,"prosecutionTransfer.investigationConclusionLegalBasisLine","Căn cứ Kết luận điều tra",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""prosecutionTransfer.investigationConclusionLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-141,"prosecutionTransfer.transferReasonLine","Lý do chuyển",true,MANUAL,NEVER_AUTO,NONE,"Label ""Lý do chuyển"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-141,"prosecutionTransfer.article1Line","Điều 1 - Nội dung quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 1 - Nội dung quyết định"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-141,"recipients.investigatingAgencyLine","Nơi nhận - Cơ quan điều tra",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.investigatingAgencyLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-141,"recipients.accusedLine","Nơi nhận - Bị can",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.accusedLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-141,"prosecutionTransfer.toProcuracyRecipientLine","Nơi nhận - Viện kiểm sát tiếp nhận",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""prosecutionTransfer.toProcuracyRecipientLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-141,"prosecutionTransfer.detentionFacilityRecipientLine","Nơi nhận - Cơ sở giam giữ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""prosecutionTransfer.detentionFacilityRecipientLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-141,"recipients.archiveLine","Lưu hồ sơ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.archiveLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-141,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-141,"signature.positionTitle","Chức vụ người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức vụ người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-141,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-142,"agency.vienKiem","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-142,"document.soQuyet","Số quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-142,"agency.diaDanh","Địa danh",false,AGENCY,NEVER_AUTO,NONE,"Label ""Địa danh"" matches NEVER_AUTO pattern.",,TEXT
BM-142,"document.ngayBan","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.ngayBan"" is generic/common boilerplate safe for prefill.","01",TEXT
BM-142,"agency.dongDia","Dòng địa danh",false,AGENCY,NEVER_AUTO,NONE,"Label ""Dòng địa danh"" matches NEVER_AUTO pattern.",,TEXT
BM-143,"agency.vienKiem","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-143,"document.soQuyet","Số quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-143,"agency.diaDanh","Địa danh",false,AGENCY,NEVER_AUTO,NONE,"Label ""Địa danh"" matches NEVER_AUTO pattern.",,TEXT
BM-144,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-144,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-144,"document.documentCode","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-144,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-144,"official.issuerTitle","Chủ thể ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-144,"prosecutionExtension.procedureArticlesLine","Căn cứ Bộ luật Tố tụng hình sự",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Căn cứ Bộ luật Tố tụng hình sự"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-144,"prosecutionExtension.caseDecisionLegalBasisLine","Căn cứ quyết định vụ án",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""prosecutionExtension.caseDecisionLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-144,"prosecutionExtension.accusedDecisionLegalBasisLine","Căn cứ quyết định khởi tố bị can",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""prosecutionExtension.accusedDecisionLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-144,"prosecutionExtension.investigationConclusionLegalBasisLine","Căn cứ Kết luận điều tra",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""prosecutionExtension.investigationConclusionLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-144,"prosecutionExtension.reasonLine","Lý do gia hạn",true,MANUAL,NEVER_AUTO,NONE,"Label ""Lý do gia hạn"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-144,"prosecutionExtension.article1Line","Điều 1 - Nội dung quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 1 - Nội dung quyết định"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-144,"recipients.investigatingAgencyLine","Nơi nhận - Cơ quan điều tra",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.investigatingAgencyLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-144,"recipients.accusedLine","Nơi nhận - Bị can",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.accusedLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-144,"recipients.archiveLine","Lưu hồ sơ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.archiveLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-144,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-144,"signature.positionTitle","Chức vụ người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức vụ người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-144,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-145,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-145,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-145,"document.documentCode","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-145,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-145,"prosecutionSupplementReturn.returnRoundLine","Vòng trả hồ sơ",true,MANUAL,NEVER_AUTO,NONE,"Label ""Vòng trả hồ sơ"" matches NEVER_AUTO pattern.",,TEXT
BM-145,"official.issuerTitle","Chủ thể ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-145,"prosecutionSupplementReturn.procedureArticlesLine","Căn cứ Bộ luật Tố tụng hình sự",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Căn cứ Bộ luật Tố tụng hình sự"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-145,"prosecutionSupplementReturn.investigationConclusionLegalBasisLine","Căn cứ kết luận điều tra",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""prosecutionSupplementReturn.investigationConclusionLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-145,"prosecutionSupplementReturn.courtReturnDecisionLegalBasisLine","Căn cứ quyết định Tòa án trả hồ sơ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""prosecutionSupplementReturn.courtReturnDecisionLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-145,"prosecutionSupplementReturn.reasonLine","Lý do trả hồ sơ",true,MANUAL,NEVER_AUTO,NONE,"Label ""Lý do trả hồ sơ"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-145,"prosecutionSupplementReturn.article1IntroLine","Điều 1 - Mở đầu",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 1 - Mở đầu"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-145,"prosecutionSupplementReturn.supplementIssue1Line","Điều 1 - Vấn đề 1 cần điều tra bổ sung",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 1 - Vấn đề 1 cần điều tra bổ sung"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-145,"prosecutionSupplementReturn.supplementIssue2Line","Điều 1 - Vấn đề 2 cần điều tra bổ sung",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 1 - Vấn đề 2 cần điều tra bổ sung"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-145,"prosecutionSupplementReturn.supplementIssue3Line","Điều 1 - Vấn đề 3 cần điều tra bổ sung",false,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 1 - Vấn đề 3 cần điều tra bổ sung"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-145,"prosecutionSupplementReturn.article2Line","Điều 2 - Chuyển hồ sơ",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 2 - Chuyển hồ sơ"" matches NEVER_AUTO pattern.",,TEXTAREA
